ts,date,dateDay,dateMonth,dateYear,dateHour,dateMinute,dateSeconds,open,close,high,low,volume
1610668800,2021-01-15 05:30:00,15,1,2021,5,30,0,152.46,143.65,155.74,130.0,2104225.5121
1610755200,2021-01-16 05:30:00,16,1,2021,5,30,0,143.66,143.52,152.59,139.28,1784053.82975
1610841600,2021-01-17 05:30:00,17,1,2021,5,30,0,143.52,142.8,147.0,136.22,1379082.3792
1610928000,2021-01-18 05:30:00,18,1,2021,5,30,0,142.78,151.96,154.99,138.44,1644947.14813
1611014400,2021-01-19 05:30:00,19,1,2021,5,30,0,151.97,151.86,166.02,150.18,2288798.47777
1611100800,2021-01-20 05:30:00,20,1,2021,5,30,0,151.85,149.69,156.15,138.4,2037654.31965
1611187200,2021-01-21 05:30:00,21,1,2021,5,30,0,149.67,129.72,150.25,125.64,2114912.93172
1611273600,2021-01-22 05:30:00,22,1,2021,5,30,0,129.7,137.66,141.85,122.7,1979078.0056
1611360000,2021-01-23 05:30:00,23,1,2021,5,30,0,137.65,137.67,143.52,135.05,969988.56158
1611446400,2021-01-24 05:30:00,24,1,2021,5,30,0,137.66,141.01,142.65,133.73,917459.85058
1611532800,2021-01-25 05:30:00,25,1,2021,5,30,0,141.01,137.07,147.87,136.62,1380902.3935
1611619200,2021-01-26 05:30:00,26,1,2021,5,30,0,137.07,134.67,139.76,127.85,1093141.08136
1611705600,2021-01-27 05:30:00,27,1,2021,5,30,0,134.69,122.44,134.96,118.13,1240323.68178
1611792000,2021-01-28 05:30:00,28,1,2021,5,30,0,122.45,133.27,135.84,120.74,1074760.50528
1611878400,2021-01-29 05:30:00,29,1,2021,5,30,0,133.25,134.65,145.5,131.44,2193040.3844
1611964800,2021-01-30 05:30:00,30,1,2021,5,30,0,134.67,133.36,136.23,128.02,1215569.95596
1612051200,2021-01-31 05:30:00,31,1,2021,5,30,0,133.35,129.36,135.06,125.67,917993.35191
1612137600,2021-02-01 05:30:00,1,2,2021,5,30,0,129.37,132.0,136.63,125.95,1167609.37029
1612224000,2021-02-02 05:30:00,2,2,2021,5,30,0,131.99,141.98,145.82,131.87,1884558.49538
1612310400,2021-02-03 05:30:00,3,2,2021,5,30,0,141.96,155.93,156.7,141.92,1820822.28924
1612396800,2021-02-04 05:30:00,4,2,2021,5,30,0,155.94,145.07,158.68,141.03,1766938.56965
1612483200,2021-02-05 05:30:00,5,2,2021,5,30,0,145.05,155.05,156.93,143.45,1572009.29596
1612569600,2021-02-06 05:30:00,6,2,2021,5,30,0,155.05,155.57,164.27,149.82,1879526.24312
1612656000,2021-02-07 05:30:00,7,2,2021,5,30,0,155.57,150.76,157.29,145.23,1259975.92894
1612742400,2021-02-08 05:30:00,8,2,2021,5,30,0,150.76,167.28,169.38,147.76,1894490.90608
1612828800,2021-02-09 05:30:00,9,2,2021,5,30,0,167.28,181.49,184.49,164.22,1981149.12366
1612915200,2021-02-10 05:30:00,10,2,2021,5,30,0,181.52,181.56,195.17,169.57,2781973.96254
1613001600,2021-02-11 05:30:00,11,2,2021,5,30,0,181.59,183.62,193.59,175.72,1664189.0877
1613088000,2021-02-12 05:30:00,12,2,2021,5,30,0,183.62,196.69,199.84,176.75,1946870.34253
1613174400,2021-02-13 05:30:00,13,2,2021,5,30,0,196.71,225.76,229.07,191.45,2843517.28691
