ts,date,dateDay,dateMonth,dateYear,dateHour,dateMinute,dateSeconds,open,close,high,low,volume
1577836800,2020-01-01 05:30:00,1,1,2020,5,30,0,1.7678,1.8111,1.8548,1.7606,1158748.32
1577923200,2020-01-02 05:30:00,2,1,2020,5,30,0,1.8109,1.7366,1.8164,1.7065,1422992.29
1578009600,2020-01-03 05:30:00,3,1,2020,5,30,0,1.7366,1.804,1.8292,1.7013,1789613.99
1578096000,2020-01-04 05:30:00,4,1,2020,5,30,0,1.803,1.8242,1.8446,1.784,1241322.81
1578182400,2020-01-05 05:30:00,5,1,2020,5,30,0,1.8243,1.7957,1.8413,1.785,1524717.4
1578268800,2020-01-06 05:30:00,6,1,2020,5,30,0,1.7954,1.9374,1.9386,1.7925,3301261.66
1578355200,2020-01-07 05:30:00,7,1,2020,5,30,0,1.9373,2.1033,2.1398,1.8993,6873503.39
1578441600,2020-01-08 05:30:00,8,1,2020,5,30,0,2.1006,2.1892,2.3495,2.1006,12147661.7
1578528000,2020-01-09 05:30:00,9,1,2020,5,30,0,2.1877,2.1886,2.2344,2.0977,5099844.97
1578614400,2020-01-10 05:30:00,10,1,2020,5,30,0,2.1867,2.2257,2.2489,2.1455,4235526.03
1578700800,2020-01-11 05:30:00,11,1,2020,5,30,0,2.2255,2.2734,2.345,2.218,4347105.06
1578787200,2020-01-12 05:30:00,12,1,2020,5,30,0,2.273,2.2383,2.3212,2.212,2502624.23
1578873600,2020-01-13 05:30:00,13,1,2020,5,30,0,2.2382,2.1901,2.2382,2.1561,1977335.23
1578960000,2020-01-14 05:30:00,14,1,2020,5,30,0,2.1904,2.3751,2.4701,2.1792,7062307.44
1579046400,2020-01-15 05:30:00,15,1,2020,5,30,0,2.3751,2.3953,2.5604,2.3332,6414464.86
1579132800,2020-01-16 05:30:00,16,1,2020,5,30,0,2.3991,2.4925,2.51,2.2932,4944704.42
1579219200,2020-01-17 05:30:00,17,1,2020,5,30,0,2.4924,2.7006,2.86,2.4589,12221911.1
1579305600,2020-01-18 05:30:00,18,1,2020,5,30,0,2.7006,2.7709,2.7946,2.58,4502826.05
1579392000,2020-01-19 05:30:00,19,1,2020,5,30,0,2.7749,2.6212,2.8475,2.5385,6650884.78
1579478400,2020-01-20 05:30:00,20,1,2020,5,30,0,2.6207,2.688,2.7443,2.5425,4142689.53
1579564800,2020-01-21 05:30:00,21,1,2020,5,30,0,2.6881,2.6716,2.744,2.57,3244654.09
1579651200,2020-01-22 05:30:00,22,1,2020,5,30,0,2.6724,2.6426,2.6978,2.6187,1637205.02
1579737600,2020-01-23 05:30:00,23,1,2020,5,30,0,2.6425,2.4698,2.647,2.4256,4806803.21
1579824000,2020-01-24 05:30:00,24,1,2020,5,30,0,2.4695,2.5024,2.533,2.3638,4161651.97
1579910400,2020-01-25 05:30:00,25,1,2020,5,30,0,2.5024,2.4468,2.51,2.421,1881931.46
1579996800,2020-01-26 05:30:00,26,1,2020,5,30,0,2.4425,2.5764,2.5764,2.4266,1936836.47
1580083200,2020-01-27 05:30:00,27,1,2020,5,30,0,2.5764,2.6055,2.6764,2.5656,3426087.65
1580169600,2020-01-28 05:30:00,28,1,2020,5,30,0,2.6051,2.6558,2.67,2.5868,3113588.17
1580256000,2020-01-29 05:30:00,29,1,2020,5,30,0,2.6544,2.7773,2.8348,2.6316,5269667.72
1580342400,2020-01-30 05:30:00,30,1,2020,5,30,0,2.7785,2.9156,2.9482,2.7167,5780750.02
1580428800,2020-01-31 05:30:00,31,1,2020,5,30,0,2.912,2.8259,2.9153,2.7628,3910431.21
1580515200,2020-02-01 05:30:00,1,2,2020,5,30,0,2.8258,2.8378,2.88,2.7438,2737541.77
1580601600,2020-02-02 05:30:00,2,2,2020,5,30,0,2.8372,2.8267,2.8869,2.7314,3442889.59
1580688000,2020-02-03 05:30:00,3,2,2020,5,30,0,2.8225,2.771,2.879,2.7451,3106758.86
1580774400,2020-02-04 05:30:00,4,2,2020,5,30,0,2.7713,2.7395,2.8038,2.6751,4494415.89
1580860800,2020-02-05 05:30:00,5,2,2020,5,30,0,2.7397,2.839,2.8845,2.7261,4267689.22
1580947200,2020-02-06 05:30:00,6,2,2020,5,30,0,2.836,2.89,2.9436,2.79,4383200.46
1581033600,2020-02-07 05:30:00,7,2,2020,5,30,0,2.89,3.3072,3.3682,2.8882,14840163.74
1581120000,2020-02-08 05:30:00,8,2,2020,5,30,0,3.3071,3.4171,3.4865,3.131,10059760.55
1581206400,2020-02-09 05:30:00,9,2,2020,5,30,0,3.4179,3.4945,3.4984,3.233,6151025.56
1581292800,2020-02-10 05:30:00,10,2,2020,5,30,0,3.4927,3.3862,3.4972,3.2806,6758374.35
1581379200,2020-02-11 05:30:00,11,2,2020,5,30,0,3.3874,3.9931,3.9964,3.35,11780106.07
1581465600,2020-02-12 05:30:00,12,2,2020,5,30,0,3.9937,3.9953,4.2,3.8472,13673147.31
1581552000,2020-02-13 05:30:00,13,2,2020,5,30,0,3.993,3.8765,4.1147,3.7123,8232595.29
1581638400,2020-02-14 05:30:00,14,2,2020,5,30,0,3.8753,4.426,4.487,3.7873,10369344.95
1581724800,2020-02-15 05:30:00,15,2,2020,5,30,0,4.4262,4.3241,4.621,4.065,15608978.06
1581811200,2020-02-16 05:30:00,16,2,2020,5,30,0,4.3215,4.4566,4.8671,4.0384,22171359.69
1581897600,2020-02-17 05:30:00,17,2,2020,5,30,0,4.4563,4.3108,4.5522,3.8449,19343142.25
1581984000,2020-02-18 05:30:00,18,2,2020,5,30,0,4.3059,4.5523,4.636,4.1416,11931206.57
1582070400,2020-02-19 05:30:00,19,2,2020,5,30,0,4.5539,4.3873,4.8355,4.193,10109760.48
1582156800,2020-02-20 05:30:00,20,2,2020,5,30,0,4.384,4.2644,4.4865,4.0673,11478760.65
1582243200,2020-02-21 05:30:00,21,2,2020,5,30,0,4.2666,4.2778,4.5127,4.184,7730080.2
1582329600,2020-02-22 05:30:00,22,2,2020,5,30,0,4.2789,4.1066,4.35,4.0332,6716454.02
1582416000,2020-02-23 05:30:00,23,2,2020,5,30,0,4.1006,4.2365,4.3768,4.0693,5652318.24
1582502400,2020-02-24 05:30:00,24,2,2020,5,30,0,4.2366,3.9148,4.2871,3.7916,8591286.07
1582588800,2020-02-25 05:30:00,25,2,2020,5,30,0,3.9179,3.4905,3.96,3.4864,12394531.52
1582675200,2020-02-26 05:30:00,26,2,2020,5,30,0,3.4874,3.5648,3.8587,3.3113,22248039.55
1582761600,2020-02-27 05:30:00,27,2,2020,5,30,0,3.5648,3.9579,4.132,3.4197,19252934.55
1582848000,2020-02-28 05:30:00,28,2,2020,5,30,0,3.9568,4.1609,4.2395,3.75,18277736.2
1582934400,2020-02-29 05:30:00,29,2,2020,5,30,0,4.1614,4.0579,4.3535,4.0572,12512141.06
1583020800,2020-03-01 05:30:00,1,3,2020,5,30,0,4.06,3.859,4.2385,3.7607,14748523.07
1583107200,2020-03-02 05:30:00,2,3,2020,5,30,0,3.8622,4.2423,4.3435,3.8173,12656156.05
1583193600,2020-03-03 05:30:00,3,3,2020,5,30,0,4.2421,4.5846,4.68,4.1249,17189323.0
1583280000,2020-03-04 05:30:00,4,3,2020,5,30,0,4.5873,4.6406,4.9762,4.5333,18623299.51
1583366400,2020-03-05 05:30:00,5,3,2020,5,30,0,4.6388,4.7151,4.899,4.6239,11867449.08
1583452800,2020-03-06 05:30:00,6,3,2020,5,30,0,4.7144,4.6814,4.78,4.5429,7667605.13
1583539200,2020-03-07 05:30:00,7,3,2020,5,30,0,4.6813,4.3412,4.6863,4.3143,8209506.85
1583625600,2020-03-08 05:30:00,8,3,2020,5,30,0,4.3468,4.0537,4.4646,3.85,18324667.26
1583712000,2020-03-09 05:30:00,9,3,2020,5,30,0,4.0537,4.1231,4.369,3.6012,29055644.52
1583798400,2020-03-10 05:30:00,10,3,2020,5,30,0,4.1237,4.0839,4.2119,3.9132,18071323.59
1583884800,2020-03-11 05:30:00,11,3,2020,5,30,0,4.0842,3.8169,4.11,3.5514,19593491.56
1583971200,2020-03-12 05:30:00,12,3,2020,5,30,0,3.817,1.9931,3.8519,0.0001,72676626.17
1584057600,2020-03-13 05:30:00,13,3,2020,5,30,0,1.999,2.4333,2.752,1.36,73634341.0
1584144000,2020-03-14 05:30:00,14,3,2020,5,30,0,2.4328,2.1379,2.5141,2.0607,21644199.58
1584230400,2020-03-15 05:30:00,15,3,2020,5,30,0,2.1401,2.0884,2.4,2.015,24056586.5
1584316800,2020-03-16 05:30:00,16,3,2020,5,30,0,2.0868,1.7832,2.0898,1.5571,47175196.27
1584403200,2020-03-17 05:30:00,17,3,2020,5,30,0,1.7832,1.8641,2.069,1.73,32839078.68
1584489600,2020-03-18 05:30:00,18,3,2020,5,30,0,1.866,1.9483,1.9543,1.762,22313474.3
1584576000,2020-03-19 05:30:00,19,3,2020,5,30,0,1.9497,2.2398,2.37,1.8841,33408982.34
1584662400,2020-03-20 05:30:00,20,3,2020,5,30,0,2.2409,2.26,2.6249,2.0143,39390658.87
1584748800,2020-03-21 05:30:00,21,3,2020,5,30,0,2.2631,2.2787,2.375,2.105,19488573.19
1584835200,2020-03-22 05:30:00,22,3,2020,5,30,0,2.2754,1.9898,2.33,1.9334,21634031.69
1584921600,2020-03-23 05:30:00,23,3,2020,5,30,0,1.9889,2.2468,2.3,1.9352,23688851.36
1585008000,2020-03-24 05:30:00,24,3,2020,5,30,0,2.247,2.3104,2.3709,2.195,18400021.32
1585094400,2020-03-25 05:30:00,25,3,2020,5,30,0,2.3109,2.257,2.35,2.1804,11321064.3
1585180800,2020-03-26 05:30:00,26,3,2020,5,30,0,2.2569,2.3132,2.3132,2.1884,6818801.71
1585267200,2020-03-27 05:30:00,27,3,2020,5,30,0,2.3125,2.1373,2.3599,2.1055,8151561.2
1585353600,2020-03-28 05:30:00,28,3,2020,5,30,0,2.1372,2.1364,2.1544,2.0372,11038170.15
1585440000,2020-03-29 05:30:00,29,3,2020,5,30,0,2.1356,2.0083,2.152,2.007,6879303.84
1585526400,2020-03-30 05:30:00,30,3,2020,5,30,0,2.0083,2.135,2.2,2.0006,8453846.9
1585612800,2020-03-31 05:30:00,31,3,2020,5,30,0,2.1348,2.2658,2.302,2.1102,8612405.93
1585699200,2020-04-01 05:30:00,1,4,2020,5,30,0,2.2657,2.2753,2.2999,2.14,13433598.33
1585785600,2020-04-02 05:30:00,2,4,2020,5,30,0,2.2764,2.2941,2.485,2.2566,13266669.39
1585872000,2020-04-03 05:30:00,3,4,2020,5,30,0,2.294,2.3013,2.3837,2.2652,8452189.45
1585958400,2020-04-04 05:30:00,4,4,2020,5,30,0,2.2995,2.3155,2.3423,2.2545,6143193.28
1586044800,2020-04-05 05:30:00,5,4,2020,5,30,0,2.3155,2.2635,2.3219,2.2437,3228659.23
1586131200,2020-04-06 05:30:00,6,4,2020,5,30,0,2.2638,2.5555,2.5677,2.2621,12222925.81
1586217600,2020-04-07 05:30:00,7,4,2020,5,30,0,2.5556,2.7303,2.908,2.555,30449781.01
1586304000,2020-04-08 05:30:00,8,4,2020,5,30,0,2.7295,3.1693,3.2748,2.7124,27092993.24
1586390400,2020-04-09 05:30:00,9,4,2020,5,30,0,3.1695,3.3099,3.4741,3.1224,37011877.66
1586476800,2020-04-10 05:30:00,10,4,2020,5,30,0,3.3099,3.22,3.3199,2.945,43621490.6
1586563200,2020-04-11 05:30:00,11,4,2020,5,30,0,3.2207,3.29,3.4364,3.0629,30487430.82
1586649600,2020-04-12 05:30:00,12,4,2020,5,30,0,3.2912,3.4189,3.6412,3.167,32589266.79
1586736000,2020-04-13 05:30:00,13,4,2020,5,30,0,3.4117,3.3702,3.4602,3.2,29488744.48
1586822400,2020-04-14 05:30:00,14,4,2020,5,30,0,3.3719,3.252,3.4437,3.21,17078827.01
1586908800,2020-04-15 05:30:00,15,4,2020,5,30,0,3.2517,3.1212,3.3061,3.1085,15635873.11
1586995200,2020-04-16 05:30:00,16,4,2020,5,30,0,3.1212,3.4851,3.5555,2.9761,24817961.65
1587081600,2020-04-17 05:30:00,17,4,2020,5,30,0,3.4831,3.4523,3.525,3.3778,12689070.26
1587168000,2020-04-18 05:30:00,18,4,2020,5,30,0,3.4525,3.7805,3.83,3.447,16406819.22
1587254400,2020-04-19 05:30:00,19,4,2020,5,30,0,3.7814,3.5902,3.8102,3.5131,16350496.02
1587340800,2020-04-20 05:30:00,20,4,2020,5,30,0,3.5885,3.4322,3.792,3.372,20566086.81
1587427200,2020-04-21 05:30:00,21,4,2020,5,30,0,3.4317,3.4577,3.5719,3.3903,13887634.41
1587513600,2020-04-22 05:30:00,22,4,2020,5,30,0,3.4593,3.6786,3.6904,3.4327,11953381.82
1587600000,2020-04-23 05:30:00,23,4,2020,5,30,0,3.6787,3.7533,3.9101,3.5968,14233201.39
1587686400,2020-04-24 05:30:00,24,4,2020,5,30,0,3.7551,3.7735,3.8874,3.7364,7951365.77
1587772800,2020-04-25 05:30:00,25,4,2020,5,30,0,3.7735,3.7865,3.9062,3.742,6095069.38
1587859200,2020-04-26 05:30:00,26,4,2020,5,30,0,3.7865,3.721,3.816,3.6432,8246658.13
1587945600,2020-04-27 05:30:00,27,4,2020,5,30,0,3.7212,3.6383,3.7385,3.4621,11371929.86
1588032000,2020-04-28 05:30:00,28,4,2020,5,30,0,3.6373,3.6413,3.7354,3.5554,7379317.23
1588118400,2020-04-29 05:30:00,29,4,2020,5,30,0,3.6422,3.8879,3.9918,3.63,15125283.54
1588204800,2020-04-30 05:30:00,30,4,2020,5,30,0,3.8881,3.7025,3.9741,3.62,13545136.02
1588291200,2020-05-01 05:30:00,1,5,2020,5,30,0,3.7014,3.7571,3.9162,3.7003,8084328.36
1588377600,2020-05-02 05:30:00,2,5,2020,5,30,0,3.7571,3.8182,3.86,3.73,4467234.01
1588464000,2020-05-03 05:30:00,3,5,2020,5,30,0,3.8186,3.7092,3.86,3.6379,5570724.79
1588550400,2020-05-04 05:30:00,4,5,2020,5,30,0,3.7098,3.7499,3.8272,3.5033,10973722.27
1588636800,2020-05-05 05:30:00,5,5,2020,5,30,0,3.7496,3.6833,3.814,3.654,4730504.58
