ts,date,dateDay,dateMonth,dateYear,dateHour,dateMinute,dateSeconds,open,close,high,low,volume
1577836800,2020-01-01 05:30:00,1,1,2020,5,30,0,129.16,130.77,133.05,128.68,144770.52197
1577923200,2020-01-02 05:30:00,2,1,2020,5,30,0,130.72,127.19,130.78,126.38,213757.05806
1578009600,2020-01-03 05:30:00,3,1,2020,5,30,0,127.19,134.35,135.14,125.88,413055.18895
1578096000,2020-01-04 05:30:00,4,1,2020,5,30,0,134.37,134.2,135.85,132.5,184276.17102
1578182400,2020-01-05 05:30:00,5,1,2020,5,30,0,134.2,135.37,138.19,134.19,254120.45343
1578268800,2020-01-06 05:30:00,6,1,2020,5,30,0,135.37,144.15,144.41,134.86,408020.27375
1578355200,2020-01-07 05:30:00,7,1,2020,5,30,0,144.14,142.8,145.31,138.76,447762.17281
1578441600,2020-01-08 05:30:00,8,1,2020,5,30,0,142.8,140.72,147.77,137.03,570465.57764
1578528000,2020-01-09 05:30:00,9,1,2020,5,30,0,140.76,137.74,141.5,135.3,366076.06569
1578614400,2020-01-10 05:30:00,10,1,2020,5,30,0,137.73,144.84,145.17,135.32,409403.59507
1578700800,2020-01-11 05:30:00,11,1,2020,5,30,0,144.83,142.38,148.05,142.09,368350.57939
1578787200,2020-01-12 05:30:00,12,1,2020,5,30,0,142.4,146.54,146.6,141.76,229541.86137
1578873600,2020-01-13 05:30:00,13,1,2020,5,30,0,146.56,143.58,147.0,142.27,207996.61865
1578960000,2020-01-14 05:30:00,14,1,2020,5,30,0,143.58,165.64,171.7,143.51,1108476.31186
1579046400,2020-01-15 05:30:00,15,1,2020,5,30,0,165.6,166.4,171.98,159.2,721687.80381
1579132800,2020-01-16 05:30:00,16,1,2020,5,30,0,166.4,164.21,167.4,157.8,456170.86719
1579219200,2020-01-17 05:30:00,17,1,2020,5,30,0,164.24,169.85,174.81,162.14,767180.67853
1579305600,2020-01-18 05:30:00,18,1,2020,5,30,0,169.92,174.14,179.5,164.92,688783.17982
1579392000,2020-01-19 05:30:00,19,1,2020,5,30,0,174.1,166.79,178.05,161.66,624681.28604
1579478400,2020-01-20 05:30:00,20,1,2020,5,30,0,166.79,166.87,169.33,161.24,358092.8841
1579564800,2020-01-21 05:30:00,21,1,2020,5,30,0,166.86,169.49,170.32,164.8,308007.6353
1579651200,2020-01-22 05:30:00,22,1,2020,5,30,0,169.48,168.07,171.47,166.03,272240.90286
1579737600,2020-01-23 05:30:00,23,1,2020,5,30,0,168.07,162.81,168.2,159.21,373414.34985
1579824000,2020-01-24 05:30:00,24,1,2020,5,30,0,162.85,162.54,164.45,155.55,430013.19902
1579910400,2020-01-25 05:30:00,25,1,2020,5,30,0,162.51,160.35,162.79,157.61,219921.65197
1579996800,2020-01-26 05:30:00,26,1,2020,5,30,0,160.36,167.86,168.08,159.41,251582.55758
1580083200,2020-01-27 05:30:00,27,1,2020,5,30,0,167.91,170.08,172.56,165.22,365894.81917
1580169600,2020-01-28 05:30:00,28,1,2020,5,30,0,170.04,175.64,176.2,170.03,473433.89609
1580256000,2020-01-29 05:30:00,29,1,2020,5,30,0,175.58,173.72,178.45,173.33,317382.90161
1580342400,2020-01-30 05:30:00,30,1,2020,5,30,0,173.68,184.69,187.0,170.93,477721.6609
1580428800,2020-01-31 05:30:00,31,1,2020,5,30,0,184.71,179.99,185.82,175.22,385596.53365
1580515200,2020-02-01 05:30:00,1,2,2020,5,30,0,179.94,183.6,184.28,179.23,259370.12902
1580601600,2020-02-02 05:30:00,2,2,2020,5,30,0,183.63,188.44,193.43,179.1,552621.13619
1580688000,2020-02-03 05:30:00,3,2,2020,5,30,0,188.48,189.69,195.19,186.62,417175.95781
1580774400,2020-02-04 05:30:00,4,2,2020,5,30,0,189.74,188.91,191.6,184.69,366389.69686
1580860800,2020-02-05 05:30:00,5,2,2020,5,30,0,188.91,203.78,207.61,188.19,550942.11417
1580947200,2020-02-06 05:30:00,6,2,2020,5,30,0,203.78,213.19,216.33,201.02,608240.2233
1581033600,2020-02-07 05:30:00,7,2,2020,5,30,0,213.16,223.33,225.0,213.14,629361.15466
1581120000,2020-02-08 05:30:00,8,2,2020,5,30,0,223.36,223.05,227.75,213.22,548551.87465
1581206400,2020-02-09 05:30:00,9,2,2020,5,30,0,223.01,228.49,230.65,222.86,350336.24399
1581292800,2020-02-10 05:30:00,10,2,2020,5,30,0,228.53,222.89,229.4,216.37,510415.49949
1581379200,2020-02-11 05:30:00,11,2,2020,5,30,0,222.89,236.69,239.15,218.17,595576.90276
1581465600,2020-02-12 05:30:00,12,2,2020,5,30,0,236.69,265.74,275.34,236.69,1038073.74782
1581552000,2020-02-13 05:30:00,13,2,2020,5,30,0,265.74,268.32,277.69,256.08,1089679.1537
1581638400,2020-02-14 05:30:00,14,2,2020,5,30,0,268.34,285.15,287.15,260.28,734944.32266
1581724800,2020-02-15 05:30:00,15,2,2020,5,30,0,285.11,264.88,288.41,261.86,860813.14274
1581811200,2020-02-16 05:30:00,16,2,2020,5,30,0,264.91,258.85,274.0,237.41,1110118.46395
1581897600,2020-02-17 05:30:00,17,2,2020,5,30,0,258.89,267.85,268.77,242.0,1110371.39094
1581984000,2020-02-18 05:30:00,18,2,2020,5,30,0,267.9,282.61,285.88,258.0,1115523.43992
1582070400,2020-02-19 05:30:00,19,2,2020,5,30,0,282.64,258.45,285.0,251.56,705973.72988
1582156800,2020-02-20 05:30:00,20,2,2020,5,30,0,258.44,256.96,264.33,245.34,972969.71691
1582243200,2020-02-21 05:30:00,21,2,2020,5,30,0,256.97,265.27,268.24,253.61,525827.8734
1582329600,2020-02-22 05:30:00,22,2,2020,5,30,0,265.32,261.57,266.81,256.0,313062.52133
1582416000,2020-02-23 05:30:00,23,2,2020,5,30,0,261.55,274.48,275.68,261.02,444740.82883
1582502400,2020-02-24 05:30:00,24,2,2020,5,30,0,274.5,265.52,277.2,257.09,696591.72983
1582588800,2020-02-25 05:30:00,25,2,2020,5,30,0,265.47,246.67,266.22,244.44,774791.01027
1582675200,2020-02-26 05:30:00,26,2,2020,5,30,0,246.67,223.93,250.32,215.66,1395879.41507
1582761600,2020-02-27 05:30:00,27,2,2020,5,30,0,223.98,227.79,238.3,210.0,1273793.11658
1582848000,2020-02-28 05:30:00,28,2,2020,5,30,0,227.73,226.76,234.67,214.01,1054994.92397
1582934400,2020-02-29 05:30:00,29,2,2020,5,30,0,226.76,217.21,233.0,217.0,546866.6851
1583020800,2020-03-01 05:30:00,1,3,2020,5,30,0,217.29,217.81,227.89,212.36,715016.01941
1583107200,2020-03-02 05:30:00,2,3,2020,5,30,0,217.81,231.97,234.4,216.07,810051.4833
1583193600,2020-03-03 05:30:00,3,3,2020,5,30,0,232.1,223.91,232.46,219.57,741498.54825
1583280000,2020-03-04 05:30:00,4,3,2020,5,30,0,223.84,224.26,228.85,220.23,443780.33772
1583366400,2020-03-05 05:30:00,5,3,2020,5,30,0,224.26,228.38,234.09,224.23,601479.87587
1583452800,2020-03-06 05:30:00,6,3,2020,5,30,0,228.38,244.88,245.16,227.33,628147.3257
1583539200,2020-03-07 05:30:00,7,3,2020,5,30,0,244.93,237.23,251.93,236.0,633748.89662
1583625600,2020-03-08 05:30:00,8,3,2020,5,30,0,237.23,199.43,237.23,195.5,1278973.53741
1583712000,2020-03-09 05:30:00,9,3,2020,5,30,0,199.43,202.81,208.62,190.0,1661331.83553
1583798400,2020-03-10 05:30:00,10,3,2020,5,30,0,202.79,200.7,206.2,195.54,1020260.107
1583884800,2020-03-11 05:30:00,11,3,2020,5,30,0,200.74,194.61,203.18,181.73,1079824.90167
1583971200,2020-03-12 05:30:00,12,3,2020,5,30,0,194.61,107.82,195.55,101.2,3814533.14046
1584057600,2020-03-13 05:30:00,13,3,2020,5,30,0,107.67,134.06,139.68,86.0,4663239.92861
1584144000,2020-03-14 05:30:00,14,3,2020,5,30,0,134.06,122.54,134.68,120.0,1237674.88642
1584230400,2020-03-15 05:30:00,15,3,2020,5,30,0,122.54,123.78,133.5,120.16,1312950.90137
1584316800,2020-03-16 05:30:00,16,3,2020,5,30,0,123.82,111.02,124.33,101.1,2442064.14448
1584403200,2020-03-17 05:30:00,17,3,2020,5,30,0,111.02,115.67,120.8,109.38,1295108.4848
1584489600,2020-03-18 05:30:00,18,3,2020,5,30,0,115.67,118.11,118.5,109.86,1201850.31275
1584576000,2020-03-19 05:30:00,19,3,2020,5,30,0,118.11,136.3,143.13,115.46,1801071.18816
1584662400,2020-03-20 05:30:00,20,3,2020,5,30,0,136.3,133.48,152.55,116.74,2504057.63799
1584748800,2020-03-21 05:30:00,21,3,2020,5,30,0,133.49,132.66,137.49,125.69,1231842.11121
1584835200,2020-03-22 05:30:00,22,3,2020,5,30,0,132.63,122.32,137.13,121.1,1055699.86532
1584921600,2020-03-23 05:30:00,23,3,2020,5,30,0,122.31,135.92,137.5,119.5,1436796.12449
1585008000,2020-03-24 05:30:00,24,3,2020,5,30,0,135.89,138.42,143.36,132.2,1244377.16334
1585094400,2020-03-25 05:30:00,25,3,2020,5,30,0,138.42,136.1,142.33,132.54,1034248.74369
1585180800,2020-03-26 05:30:00,26,3,2020,5,30,0,136.11,138.4,139.74,133.26,751060.63102
1585267200,2020-03-27 05:30:00,27,3,2020,5,30,0,138.4,131.33,141.27,129.68,706948.54559
1585353600,2020-03-28 05:30:00,28,3,2020,5,30,0,131.33,130.98,132.97,124.88,896032.10594
1585440000,2020-03-29 05:30:00,29,3,2020,5,30,0,130.94,124.5,131.84,123.81,543997.0
1585526400,2020-03-30 05:30:00,30,3,2020,5,30,0,124.47,132.06,135.42,124.06,764831.92747
1585612800,2020-03-31 05:30:00,31,3,2020,5,30,0,132.09,132.72,135.0,130.38,547669.27789
1585699200,2020-04-01 05:30:00,1,4,2020,5,30,0,132.72,135.69,136.99,128.62,680922.24747
1585785600,2020-04-02 05:30:00,2,4,2020,5,30,0,135.65,141.28,149.76,135.01,1138977.66114
1585872000,2020-04-03 05:30:00,3,4,2020,5,30,0,141.27,141.31,146.72,137.26,797546.11446
1585958400,2020-04-04 05:30:00,4,4,2020,5,30,0,141.3,144.1,146.28,138.88,573508.14086
1586044800,2020-04-05 05:30:00,5,4,2020,5,30,0,144.1,142.68,145.58,140.68,414987.45246
1586131200,2020-04-06 05:30:00,6,4,2020,5,30,0,142.69,171.32,172.0,142.6,1636338.7311
1586217600,2020-04-07 05:30:00,7,4,2020,5,30,0,171.32,164.63,176.22,162.22,1717962.82538
1586304000,2020-04-08 05:30:00,8,4,2020,5,30,0,164.62,173.11,174.48,163.59,1023575.92076
1586390400,2020-04-09 05:30:00,9,4,2020,5,30,0,173.15,169.52,173.38,165.19,719837.24423
1586476800,2020-04-10 05:30:00,10,4,2020,5,30,0,169.56,157.81,170.1,152.11,1314841.362
1586563200,2020-04-11 05:30:00,11,4,2020,5,30,0,157.81,158.33,161.37,153.91,621599.61289
1586649600,2020-04-12 05:30:00,12,4,2020,5,30,0,158.33,158.59,164.78,155.0,809100.24594
1586736000,2020-04-13 05:30:00,13,4,2020,5,30,0,158.56,156.29,158.97,150.0,1042091.03622
1586822400,2020-04-14 05:30:00,14,4,2020,5,30,0,156.28,158.45,161.85,155.23,698030.65089
1586908800,2020-04-15 05:30:00,15,4,2020,5,30,0,158.46,152.73,161.29,152.0,729119.66505
1586995200,2020-04-16 05:30:00,16,4,2020,5,30,0,152.74,172.29,174.79,148.33,1647207.59991
1587081600,2020-04-17 05:30:00,17,4,2020,5,30,0,172.31,170.69,174.96,168.31,723537.75591
1587168000,2020-04-18 05:30:00,18,4,2020,5,30,0,170.61,187.4,189.54,170.48,1127296.36979
1587254400,2020-04-19 05:30:00,19,4,2020,5,30,0,187.4,180.03,188.35,175.75,995759.5775
1587340800,2020-04-20 05:30:00,20,4,2020,5,30,0,180.02,170.2,186.46,166.7,1547821.52737
1587427200,2020-04-21 05:30:00,21,4,2020,5,30,0,170.21,170.74,174.7,168.0,906381.65398
1587513600,2020-04-22 05:30:00,22,4,2020,5,30,0,170.73,182.7,184.0,169.78,988698.39076
1587600000,2020-04-23 05:30:00,23,4,2020,5,30,0,182.7,185.51,193.63,178.16,1457867.08713
1587686400,2020-04-24 05:30:00,24,4,2020,5,30,0,185.57,187.59,189.8,184.72,780904.21257
1587772800,2020-04-25 05:30:00,25,4,2020,5,30,0,187.6,194.21,198.36,185.76,866478.04928
1587859200,2020-04-26 05:30:00,26,4,2020,5,30,0,194.21,197.38,200.0,192.3,758525.81533
1587945600,2020-04-27 05:30:00,27,4,2020,5,30,0,197.39,196.34,199.05,189.29,896627.37271
1588032000,2020-04-28 05:30:00,28,4,2020,5,30,0,196.33,196.24,198.5,192.36,636829.89397
1588118400,2020-04-29 05:30:00,29,4,2020,5,30,0,196.24,215.36,218.77,196.22,1620422.72431
1588204800,2020-04-30 05:30:00,30,4,2020,5,30,0,215.4,206.08,227.3,202.0,1749691.00151
1588291200,2020-05-01 05:30:00,1,5,2020,5,30,0,206.07,212.02,217.14,205.91,794913.95828
1588377600,2020-05-02 05:30:00,2,5,2020,5,30,0,212.01,213.9,215.37,210.36,443494.67248
1588464000,2020-05-03 05:30:00,3,5,2020,5,30,0,213.89,209.86,219.3,203.92,748383.91311
1588550400,2020-05-04 05:30:00,4,5,2020,5,30,0,209.86,206.48,210.65,194.88,1114249.32658
1588636800,2020-05-05 05:30:00,5,5,2020,5,30,0,206.47,205.29,211.68,201.0,640644.66268
1588723200,2020-05-06 05:30:00,6,5,2020,5,30,0,205.3,198.97,210.77,197.71,862700.67849
1588809600,2020-05-07 05:30:00,7,5,2020,5,30,0,198.92,212.0,215.1,196.43,1305778.73764
1588896000,2020-05-08 05:30:00,8,5,2020,5,30,0,212.01,211.31,216.61,206.9,917908.1944
1588982400,2020-05-09 05:30:00,9,5,2020,5,30,0,211.32,210.07,214.6,208.4,587871.98073
1589068800,2020-05-10 05:30:00,10,5,2020,5,30,0,210.09,187.54,210.18,179.59,1473226.05475
1589155200,2020-05-11 05:30:00,11,5,2020,5,30,0,187.62,185.73,193.5,176.0,1093299.81927
1589241600,2020-05-12 05:30:00,12,5,2020,5,30,0,185.8,189.76,192.24,185.48,669755.79567
