ts,date,dateDay,dateMonth,dateYear,dateHour,dateMinute,dateSeconds,open,close,high,low,volume
1577836800,2020-01-01 05:30:00,1,1,2020,5,30,0,13.7159,13.7184,13.8692,13.65,940625.04
1577923200,2020-01-02 05:30:00,2,1,2020,5,30,0,13.7072,13.0105,13.7302,12.98,971190.67
1578009600,2020-01-03 05:30:00,3,1,2020,5,30,0,13.0104,13.6474,13.75,12.9801,1458450.49
1578096000,2020-01-04 05:30:00,4,1,2020,5,30,0,13.6481,13.8092,13.871,13.5102,1231281.06
1578182400,2020-01-05 05:30:00,5,1,2020,5,30,0,13.7978,14.0532,14.3133,13.791,1458003.02
1578268800,2020-01-06 05:30:00,6,1,2020,5,30,0,14.0488,14.9471,14.9873,14.0168,1633712.04
1578355200,2020-01-07 05:30:00,7,1,2020,5,30,0,14.9427,15.0226,15.187,14.456,1458769.7
1578441600,2020-01-08 05:30:00,8,1,2020,5,30,0,15.0212,14.5334,15.32,14.2,1497529.49
1578528000,2020-01-09 05:30:00,9,1,2020,5,30,0,14.5334,14.3978,14.5823,14.201,1075088.98
1578614400,2020-01-10 05:30:00,10,1,2020,5,30,0,14.3806,15.07,15.0973,14.11,1572086.31
1578700800,2020-01-11 05:30:00,11,1,2020,5,30,0,15.0643,14.9177,15.32,14.7111,1397398.3
1578787200,2020-01-12 05:30:00,12,1,2020,5,30,0,14.9137,15.3366,15.4707,14.8001,2042903.51
1578873600,2020-01-13 05:30:00,13,1,2020,5,30,0,15.337,15.1736,15.3572,14.9295,1522093.0
1578960000,2020-01-14 05:30:00,14,1,2020,5,30,0,15.1735,16.6371,16.91,15.1659,2711583.22
1579046400,2020-01-15 05:30:00,15,1,2020,5,30,0,16.6301,17.6655,18.19,16.27,3041574.63
1579132800,2020-01-16 05:30:00,16,1,2020,5,30,0,17.6655,17.0333,17.6923,16.31,1842017.29
1579219200,2020-01-17 05:30:00,17,1,2020,5,30,0,17.04,18.0724,18.4849,17.04,2734829.93
1579305600,2020-01-18 05:30:00,18,1,2020,5,30,0,18.0763,17.8088,18.3602,17.45,1903293.0
1579392000,2020-01-19 05:30:00,19,1,2020,5,30,0,17.7954,17.388,18.495,16.6666,2128210.74
1579478400,2020-01-20 05:30:00,20,1,2020,5,30,0,17.3706,17.3235,17.5516,16.8043,1576499.08
1579564800,2020-01-21 05:30:00,21,1,2020,5,30,0,17.3265,18.1166,18.2,17.2228,1923914.5
1579651200,2020-01-22 05:30:00,22,1,2020,5,30,0,18.1107,17.8344,18.4,17.55,1607749.78
1579737600,2020-01-23 05:30:00,23,1,2020,5,30,0,17.8344,17.0524,17.8344,16.7441,1363632.79
1579824000,2020-01-24 05:30:00,24,1,2020,5,30,0,17.0813,17.1148,17.4429,16.4288,1411501.98
1579910400,2020-01-25 05:30:00,25,1,2020,5,30,0,17.1133,16.9555,17.1215,16.5685,1211416.32
1579996800,2020-01-26 05:30:00,26,1,2020,5,30,0,16.9419,17.499,17.499,16.8315,1619344.75
1580083200,2020-01-27 05:30:00,27,1,2020,5,30,0,17.4919,17.67,17.95,17.2198,1562998.84
1580169600,2020-01-28 05:30:00,28,1,2020,5,30,0,17.67,18.0662,18.16,17.4466,1916526.07
1580256000,2020-01-29 05:30:00,29,1,2020,5,30,0,18.0614,17.9134,18.4437,17.809,1452764.7
1580342400,2020-01-30 05:30:00,30,1,2020,5,30,0,17.9296,18.5555,18.7027,17.7,1787521.22
1580428800,2020-01-31 05:30:00,31,1,2020,5,30,0,18.5557,18.2644,18.88,17.8,1647399.08
1580515200,2020-02-01 05:30:00,1,2,2020,5,30,0,18.2644,18.2752,18.5956,18.03,1511588.86
1580601600,2020-02-02 05:30:00,2,2,2020,5,30,0,18.2753,18.4333,18.7714,17.8277,1558716.52
1580688000,2020-02-03 05:30:00,3,2,2020,5,30,0,18.4333,18.46,18.8763,18.1959,1314693.12
1580774400,2020-02-04 05:30:00,4,2,2020,5,30,0,18.461,18.1778,18.6158,17.87,1215609.2
1580860800,2020-02-05 05:30:00,5,2,2020,5,30,0,18.1778,19.262,19.4583,18.1635,2068915.04
1580947200,2020-02-06 05:30:00,6,2,2020,5,30,0,19.2686,20.6675,20.84,19.03,2794537.34
1581033600,2020-02-07 05:30:00,7,2,2020,5,30,0,20.6665,22.0555,22.5221,20.5199,3187751.23
1581120000,2020-02-08 05:30:00,8,2,2020,5,30,0,22.036,21.7888,22.19,20.8943,2208642.4
1581206400,2020-02-09 05:30:00,9,2,2020,5,30,0,21.7871,24.38,24.3814,21.7746,2853749.06
1581292800,2020-02-10 05:30:00,10,2,2020,5,30,0,24.3517,25.1465,25.7935,23.3,4794544.72
1581379200,2020-02-11 05:30:00,11,2,2020,5,30,0,25.145,25.6963,25.74,24.1202,3512538.38
1581465600,2020-02-12 05:30:00,12,2,2020,5,30,0,25.6728,26.4243,26.9196,25.3402,2954235.48
1581552000,2020-02-13 05:30:00,13,2,2020,5,30,0,26.4136,25.4579,27.1905,24.5995,3638084.35
1581638400,2020-02-14 05:30:00,14,2,2020,5,30,0,25.4621,26.3547,26.513,25.0304,3252594.32
1581724800,2020-02-15 05:30:00,15,2,2020,5,30,0,26.3662,24.2576,26.4931,23.5288,3355196.37
1581811200,2020-02-16 05:30:00,16,2,2020,5,30,0,24.2388,23.3193,25.2485,21.8,3752723.69
1581897600,2020-02-17 05:30:00,17,2,2020,5,30,0,23.3193,23.4555,23.6,21.551,3208991.96
1581984000,2020-02-18 05:30:00,18,2,2020,5,30,0,23.4558,24.0821,24.4588,22.8013,3010749.17
1582070400,2020-02-19 05:30:00,19,2,2020,5,30,0,24.0611,22.3709,24.3264,21.8,2160221.91
1582156800,2020-02-20 05:30:00,20,2,2020,5,30,0,22.3702,22.1626,22.6741,21.0,2367513.62
1582243200,2020-02-21 05:30:00,21,2,2020,5,30,0,22.1617,22.1888,22.8639,21.7677,2989205.36
1582329600,2020-02-22 05:30:00,22,2,2020,5,30,0,22.1997,21.9689,22.35,21.5,2139282.22
1582416000,2020-02-23 05:30:00,23,2,2020,5,30,0,21.9458,22.8452,22.98,21.9275,3052036.96
1582502400,2020-02-24 05:30:00,24,2,2020,5,30,0,22.8267,22.0965,23.255,21.4844,2294898.35
1582588800,2020-02-25 05:30:00,25,2,2020,5,30,0,22.0965,20.3193,22.0967,20.0711,2335580.11
1582675200,2020-02-26 05:30:00,26,2,2020,5,30,0,20.3316,18.7441,20.5191,17.9,3772185.04
1582761600,2020-02-27 05:30:00,27,2,2020,5,30,0,18.7338,19.2,19.6499,17.7051,3018934.76
1582848000,2020-02-28 05:30:00,28,2,2020,5,30,0,19.1889,18.9838,19.7551,17.9053,3099999.93
1582934400,2020-02-29 05:30:00,29,2,2020,5,30,0,18.9838,19.23,20.4,18.8,3569383.92
1583020800,2020-03-01 05:30:00,1,3,2020,5,30,0,19.2481,18.902,19.8994,18.488,2382184.78
1583107200,2020-03-02 05:30:00,2,3,2020,5,30,0,18.9183,19.9289,20.0722,18.7583,3267729.0
1583193600,2020-03-03 05:30:00,3,3,2020,5,30,0,19.9297,19.6882,20.3865,19.3156,2545825.0
1583280000,2020-03-04 05:30:00,4,3,2020,5,30,0,19.6707,19.95,20.2847,19.5131,2408511.94
1583366400,2020-03-05 05:30:00,5,3,2020,5,30,0,19.95,20.7462,21.4585,19.9401,3090423.11
1583452800,2020-03-06 05:30:00,6,3,2020,5,30,0,20.7463,21.3389,21.7628,20.6303,3229858.82
1583539200,2020-03-07 05:30:00,7,3,2020,5,30,0,21.3389,20.25,21.49,19.7183,2378944.85
1583625600,2020-03-08 05:30:00,8,3,2020,5,30,0,20.25,16.894,20.2612,16.7315,3465550.25
1583712000,2020-03-09 05:30:00,9,3,2020,5,30,0,16.8939,16.5888,17.4775,15.6168,4046754.14
1583798400,2020-03-10 05:30:00,10,3,2020,5,30,0,16.5934,16.8671,17.4475,16.3107,3449744.57
1583884800,2020-03-11 05:30:00,11,3,2020,5,30,0,16.853,16.5705,17.1388,15.41,2581538.77
1583971200,2020-03-12 05:30:00,12,3,2020,5,30,0,16.5698,9.2566,16.6,8.89,8801238.37
1584057600,2020-03-13 05:30:00,13,3,2020,5,30,0,9.2565,10.9204,11.5572,6.38,11661947.1
1584144000,2020-03-14 05:30:00,14,3,2020,5,30,0,10.9224,10.1487,11.2886,9.8652,5350550.68
1584230400,2020-03-15 05:30:00,15,3,2020,5,30,0,10.1475,10.3898,11.2644,9.9768,6424065.36
1584316800,2020-03-16 05:30:00,16,3,2020,5,30,0,10.3808,9.4285,10.3952,8.4422,5814301.17
1584403200,2020-03-17 05:30:00,17,3,2020,5,30,0,9.429,10.2576,10.49,9.3265,5102840.45
1584489600,2020-03-18 05:30:00,18,3,2020,5,30,0,10.2498,10.3866,10.4301,9.6539,4453108.43
1584576000,2020-03-19 05:30:00,19,3,2020,5,30,0,10.3917,12.2597,12.6891,10.226,5850057.14
1584662400,2020-03-20 05:30:00,20,3,2020,5,30,0,12.2597,11.9147,13.65,10.4014,6965457.92
1584748800,2020-03-21 05:30:00,21,3,2020,5,30,0,11.8967,12.1,12.4199,11.25,5811696.5
1584835200,2020-03-22 05:30:00,22,3,2020,5,30,0,12.105,11.167,12.4754,11.0145,4562736.86
1584921600,2020-03-23 05:30:00,23,3,2020,5,30,0,11.1494,12.1887,12.49,10.8427,5299899.45
1585008000,2020-03-24 05:30:00,24,3,2020,5,30,0,12.1887,12.426,12.5834,11.91,4627182.29
1585094400,2020-03-25 05:30:00,25,3,2020,5,30,0,12.4261,12.3251,12.7108,12.0561,3607793.89
1585180800,2020-03-26 05:30:00,26,3,2020,5,30,0,12.3253,13.199,13.2565,12.19,3439169.72
1585267200,2020-03-27 05:30:00,27,3,2020,5,30,0,13.1989,12.3354,13.3655,12.16,2778050.91
1585353600,2020-03-28 05:30:00,28,3,2020,5,30,0,12.3375,12.1888,12.3588,11.6414,2478685.11
1585440000,2020-03-29 05:30:00,29,3,2020,5,30,0,12.1888,11.3008,12.2425,11.275,2305768.52
1585526400,2020-03-30 05:30:00,30,3,2020,5,30,0,11.3007,12.1365,12.4277,11.2552,4237647.48
1585612800,2020-03-31 05:30:00,31,3,2020,5,30,0,12.1368,12.5451,12.7322,12.118,5120471.15
1585699200,2020-04-01 05:30:00,1,4,2020,5,30,0,12.5497,12.72,12.7386,11.96,4359956.32
1585785600,2020-04-02 05:30:00,2,4,2020,5,30,0,12.719,13.0166,13.7362,12.5349,5332604.53
1585872000,2020-04-03 05:30:00,3,4,2020,5,30,0,13.0185,13.3615,13.57,12.9106,5030322.03
1585958400,2020-04-04 05:30:00,4,4,2020,5,30,0,13.3682,13.7606,14.0561,13.1724,4840528.53
1586044800,2020-04-05 05:30:00,5,4,2020,5,30,0,13.7608,13.6888,13.9638,13.4002,4275639.25
1586131200,2020-04-06 05:30:00,6,4,2020,5,30,0,13.6888,15.1989,15.2149,13.6371,5583296.76
1586217600,2020-04-07 05:30:00,7,4,2020,5,30,0,15.193,14.7266,15.49,14.2503,4718920.67
1586304000,2020-04-08 05:30:00,8,4,2020,5,30,0,14.7267,15.0888,15.3486,14.57,4614905.63
1586390400,2020-04-09 05:30:00,9,4,2020,5,30,0,15.0899,15.0096,15.2011,14.6279,4638418.39
1586476800,2020-04-10 05:30:00,10,4,2020,5,30,0,15.0096,13.72,15.0797,13.47,3999879.14
1586563200,2020-04-11 05:30:00,11,4,2020,5,30,0,13.7171,13.807,14.0808,13.5234,3692817.92
1586649600,2020-04-12 05:30:00,12,4,2020,5,30,0,13.8089,14.2808,14.8399,13.6439,4070517.82
1586736000,2020-04-13 05:30:00,13,4,2020,5,30,0,14.2808,15.0277,15.0799,13.6289,4313190.93
1586822400,2020-04-14 05:30:00,14,4,2020,5,30,0,15.0257,15.6148,15.9555,14.7835,4523071.2
1586908800,2020-04-15 05:30:00,15,4,2020,5,30,0,15.6148,14.5755,15.8888,14.4913,3795966.9
1586995200,2020-04-16 05:30:00,16,4,2020,5,30,0,14.5755,15.7394,15.7669,14.116,4068049.48
1587081600,2020-04-17 05:30:00,17,4,2020,5,30,0,15.7394,15.64,15.92,15.2501,3150559.17
1587168000,2020-04-18 05:30:00,18,4,2020,5,30,0,15.6447,16.6137,16.8183,15.6242,3968019.07
1587254400,2020-04-19 05:30:00,19,4,2020,5,30,0,16.6198,16.0683,16.6933,15.8509,2962072.6
1587340800,2020-04-20 05:30:00,20,4,2020,5,30,0,16.0677,14.9892,16.4499,14.8219,3219905.9
1587427200,2020-04-21 05:30:00,21,4,2020,5,30,0,14.984,15.1283,15.4416,14.6945,3137524.29
1587513600,2020-04-22 05:30:00,22,4,2020,5,30,0,15.1381,15.7104,15.803,14.9112,3296897.61
1587600000,2020-04-23 05:30:00,23,4,2020,5,30,0,15.7103,16.034,16.4666,15.4102,3457409.45
1587686400,2020-04-24 05:30:00,24,4,2020,5,30,0,16.0502,15.9319,16.2568,15.68,3008320.26
1587772800,2020-04-25 05:30:00,25,4,2020,5,30,0,15.9319,16.2283,16.4305,15.7761,2946839.79
1587859200,2020-04-26 05:30:00,26,4,2020,5,30,0,16.2235,16.3588,16.4435,16.04,3314818.91
1587945600,2020-04-27 05:30:00,27,4,2020,5,30,0,16.3645,16.4229,16.56,16.063,2937287.36
1588032000,2020-04-28 05:30:00,28,4,2020,5,30,0,16.4199,16.34,16.49,16.1125,2838511.43
1588118400,2020-04-29 05:30:00,29,4,2020,5,30,0,16.3354,17.3667,17.5171,16.3,3817656.7
1588204800,2020-04-30 05:30:00,30,4,2020,5,30,0,17.3754,16.9542,18.1377,16.5,4127322.51
1588291200,2020-05-01 05:30:00,1,5,2020,5,30,0,16.951,17.466,17.8551,16.9381,3805293.67
1588377600,2020-05-02 05:30:00,2,5,2020,5,30,0,17.4665,17.5333,17.5711,17.2599,3009939.67
1588464000,2020-05-03 05:30:00,3,5,2020,5,30,0,17.5337,17.1071,17.81,16.8711,2616299.53
1588550400,2020-05-04 05:30:00,4,5,2020,5,30,0,17.1027,17.0074,17.3267,16.2556,2755883.63
1588636800,2020-05-05 05:30:00,5,5,2020,5,30,0,17.012,16.8886,17.2993,16.606,2613361.65
1588723200,2020-05-06 05:30:00,6,5,2020,5,30,0,16.8814,16.3743,17.145,16.3018,2716280.37
1588809600,2020-05-07 05:30:00,7,5,2020,5,30,0,16.3672,17.0003,17.24,16.1218,3030451.51
1588896000,2020-05-08 05:30:00,8,5,2020,5,30,0,17.0003,17.1371,17.3977,16.823,2621559.87
1588982400,2020-05-09 05:30:00,9,5,2020,5,30,0,17.1371,16.7751,17.4926,16.733,2243643.83
1589068800,2020-05-10 05:30:00,10,5,2020,5,30,0,16.7753,15.3506,16.79,13.9129,2900497.8
1589155200,2020-05-11 05:30:00,11,5,2020,5,30,0,15.3506,15.0811,15.5468,14.01,2726253.27
1589241600,2020-05-12 05:30:00,12,5,2020,5,30,0,15.0902,15.7892,16.24,14.9586,3026813.09
1589328000,2020-05-13 05:30:00,13,5,2020,5,30,0,15.7941,16.2164,16.35,15.6785,2813530.97
1589414400,2020-05-14 05:30:00,14,5,2020,5,30,0,16.2187,16.3777,16.6982,16.0123,2801822.6
1589500800,2020-05-15 05:30:00,15,5,2020,5,30,0,16.3722,15.7222,16.4719,15.4606,2314685.06
1589587200,2020-05-16 05:30:00,16,5,2020,5,30,0,15.7121,16.058,16.2367,15.58,2730367.35
1589673600,2020-05-17 05:30:00,17,5,2020,5,30,0,16.058,16.2959,16.51,16.0014,2894016.23
1589760000,2020-05-18 05:30:00,18,5,2020,5,30,0,16.2999,16.6299,16.862,16.2511,3116537.96
1589846400,2020-05-19 05:30:00,19,5,2020,5,30,0,16.6298,17.2098,17.2488,16.3,3245275.75
1589932800,2020-05-20 05:30:00,20,5,2020,5,30,0,17.2096,16.8998,17.3396,16.4851,2395316.09
1590019200,2020-05-21 05:30:00,21,5,2020,5,30,0,16.8994,16.0888,17.0675,15.7218,2163570.98
1590105600,2020-05-22 05:30:00,22,5,2020,5,30,0,16.0888,16.5864,16.924,15.9145,2520655.47
1590192000,2020-05-23 05:30:00,23,5,2020,5,30,0,16.5884,16.48,16.85,16.3202,2303001.13
1590278400,2020-05-24 05:30:00,24,5,2020,5,30,0,16.4789,15.9624,16.79,15.9074,2280998.65
1590364800,2020-05-25 05:30:00,25,5,2020,5,30,0,15.9457,16.3807,16.4161,15.8057,2348512.91
1590451200,2020-05-26 05:30:00,26,5,2020,5,30,0,16.3807,16.2159,16.4979,15.9537,2007343.82
1590537600,2020-05-27 05:30:00,27,5,2020,5,30,0,16.2097,16.47,16.51,16.1554,2613812.05
1590624000,2020-05-28 05:30:00,28,5,2020,5,30,0,16.47,17.0772,17.1405,16.389,2866468.39
1590710400,2020-05-29 05:30:00,29,5,2020,5,30,0,17.0769,17.0031,17.198,16.6333,2599351.65
1590796800,2020-05-30 05:30:00,30,5,2020,5,30,0,17.003,17.7277,17.7857,16.9291,2969818.23
1590883200,2020-05-31 05:30:00,31,5,2020,5,30,0,17.7277,17.0916,18.1954,16.8419,2612942.18
1590969600,2020-06-01 05:30:00,1,6,2020,5,30,0,17.0926,17.9477,18.1224,16.9836,2989853.06
1591056000,2020-06-02 05:30:00,2,6,2020,5,30,0,17.9469,17.2669,18.2,16.68,2536257.15
1591142400,2020-06-03 05:30:00,3,6,2020,5,30,0,17.2761,17.5779,17.6275,16.9645,2650311.14
1591228800,2020-06-04 05:30:00,4,6,2020,5,30,0,17.578,17.517,17.6527,17.0424,2320525.89
1591315200,2020-06-05 05:30:00,5,6,2020,5,30,0,17.518,17.6914,17.8999,17.4396,2454899.86
1591401600,2020-06-06 05:30:00,6,6,2020,5,30,0,17.6915,17.5511,17.7951,17.49,2105593.92
1591488000,2020-06-07 05:30:00,7,6,2020,5,30,0,17.551,17.4135,17.6371,16.8526,1816342.74
1591574400,2020-06-08 05:30:00,8,6,2020,5,30,0,17.4134,17.4489,17.5454,17.2594,1657535.11
1591660800,2020-06-09 05:30:00,9,6,2020,5,30,0,17.4489,17.3733,17.5098,17.0374,1631274.58
1591747200,2020-06-10 05:30:00,10,6,2020,5,30,0,17.3734,17.406,17.5833,17.13,1807563.86
1591833600,2020-06-11 05:30:00,11,6,2020,5,30,0,17.4084,16.2298,17.5191,15.93,1801896.12
1591920000,2020-06-12 05:30:00,12,6,2020,5,30,0,16.2376,16.6377,16.7999,16.0869,1932061.47
1592006400,2020-06-13 05:30:00,13,6,2020,5,30,0,16.642,16.8101,16.8179,16.49,2023311.83
1592092800,2020-06-14 05:30:00,14,6,2020,5,30,0,16.8111,16.5729,16.8398,16.4023,1697344.55
1592179200,2020-06-15 05:30:00,15,6,2020,5,30,0,16.5728,16.377,16.5982,15.4,1521685.21
1592265600,2020-06-16 05:30:00,16,6,2020,5,30,0,16.3758,16.4329,16.6481,16.1562,1614905.64
1592352000,2020-06-17 05:30:00,17,6,2020,5,30,0,16.4331,16.3983,16.632,15.9709,1502697.31
1592438400,2020-06-18 05:30:00,18,6,2020,5,30,0,16.3983,16.1608,16.5423,15.8783,1382820.87
1592524800,2020-06-19 05:30:00,19,6,2020,5,30,0,16.1665,15.9512,16.3106,15.8966,1324135.6
1592611200,2020-06-20 05:30:00,20,6,2020,5,30,0,15.9611,16.059,16.0898,15.7,1427210.22
1592697600,2020-06-21 05:30:00,21,6,2020,5,30,0,16.059,15.9775,16.3358,15.921,1317075.84
1592784000,2020-06-22 05:30:00,22,6,2020,5,30,0,15.9792,16.5051,16.55,15.9499,1706812.42
1592870400,2020-06-23 05:30:00,23,6,2020,5,30,0,16.5051,16.3898,16.5472,16.2602,1453306.73
1592956800,2020-06-24 05:30:00,24,6,2020,5,30,0,16.3898,15.9968,16.6481,15.95,1529800.3
1593043200,2020-06-25 05:30:00,25,6,2020,5,30,0,16.0084,15.906,16.0816,15.5,1201354.75
1593129600,2020-06-26 05:30:00,26,6,2020,5,30,0,15.9056,15.7694,15.9996,15.5715,1041399.0
1593216000,2020-06-27 05:30:00,27,6,2020,5,30,0,15.7696,15.1242,15.8714,14.8,1309335.66
1593302400,2020-06-28 05:30:00,28,6,2020,5,30,0,15.123,15.3782,15.4944,14.9249,1402858.96
1593388800,2020-06-29 05:30:00,29,6,2020,5,30,0,15.3714,15.4656,15.5901,15.204,1511856.38
1593475200,2020-06-30 05:30:00,30,6,2020,5,30,0,15.4674,15.3838,15.5476,15.2519,1315772.42
1593561600,2020-07-01 05:30:00,1,7,2020,5,30,0,15.3959,15.8144,15.8888,15.3363,1612208.19
1593648000,2020-07-02 05:30:00,2,7,2020,5,30,0,15.8123,15.3634,15.9796,15.0743,1399345.39
1593734400,2020-07-03 05:30:00,3,7,2020,5,30,0,15.364,15.2863,15.488,15.2484,1211128.83
1593820800,2020-07-04 05:30:00,4,7,2020,5,30,0,15.2856,15.5548,15.6399,15.2239,1319545.75
1593907200,2020-07-05 05:30:00,5,7,2020,5,30,0,15.5579,15.4885,15.6135,15.1,1120649.91
1593993600,2020-07-06 05:30:00,6,7,2020,5,30,0,15.4865,16.311,16.3496,15.4401,1606449.31
1594080000,2020-07-07 05:30:00,7,7,2020,5,30,0,16.312,16.8048,16.8757,16.0301,1880630.34
1594166400,2020-07-08 05:30:00,8,7,2020,5,30,0,16.7995,17.2819,17.455,16.5683,2271202.72
1594252800,2020-07-09 05:30:00,9,7,2020,5,30,0,17.2819,16.8274,17.5,16.4088,1869273.67
1594339200,2020-07-10 05:30:00,10,7,2020,5,30,0,16.8278,17.3123,17.331,16.4438,2099193.57
1594425600,2020-07-11 05:30:00,11,7,2020,5,30,0,17.3133,17.6205,17.6888,17.018,2318005.65
1594512000,2020-07-12 05:30:00,12,7,2020,5,30,0,17.6205,18.2994,18.59,17.5928,2995977.41
1594598400,2020-07-13 05:30:00,13,7,2020,5,30,0,18.3036,18.4046,18.9999,17.7282,3228967.7
1594684800,2020-07-14 05:30:00,14,7,2020,5,30,0,18.4007,18.079,18.77,17.8266,2385481.97
1594771200,2020-07-15 05:30:00,15,7,2020,5,30,0,18.079,17.6351,18.1538,17.4194,1959582.73
1594857600,2020-07-16 05:30:00,16,7,2020,5,30,0,17.6351,17.1647,17.7618,16.5473,2053439.44
1594944000,2020-07-17 05:30:00,17,7,2020,5,30,0,17.1647,17.0676,17.4825,16.9354,1854764.1
1595030400,2020-07-18 05:30:00,18,7,2020,5,30,0,17.0675,17.1507,17.3247,16.8122,1687884.76
1595116800,2020-07-19 05:30:00,19,7,2020,5,30,0,17.1542,18.0154,18.098,16.89,2597680.63
1595203200,2020-07-20 05:30:00,20,7,2020,5,30,0,18.0166,17.4645,18.34,17.235,2487505.49
1595289600,2020-07-21 05:30:00,21,7,2020,5,30,0,17.4645,17.7285,17.9799,17.4,2110735.01
1595376000,2020-07-22 05:30:00,22,7,2020,5,30,0,17.7268,18.09,18.1151,17.45,2174379.2
1595462400,2020-07-23 05:30:00,23,7,2020,5,30,0,18.095,18.75,18.77,18.043,2393871.45
1595548800,2020-07-24 05:30:00,24,7,2020,5,30,0,18.7508,19.1853,19.55,18.235,2790281.46
1595635200,2020-07-25 05:30:00,25,7,2020,5,30,0,19.1878,19.8242,20.0434,19.1451,2956369.76
1595721600,2020-07-26 05:30:00,26,7,2020,5,30,0,19.8196,19.5557,20.49,19.2639,2857739.16
1595808000,2020-07-27 05:30:00,27,7,2020,5,30,0,19.5524,19.7474,20.1999,18.4,3841364.91
