ts,date,dateDay,dateMonth,dateYear,dateHour,dateMinute,dateSeconds,open,close,high,low,volume
1577836800,2020-01-01 05:30:00,1,1,2020,5,30,0,0.005239,0.005358,0.005525,0.005229,453812899.0
1577923200,2020-01-02 05:30:00,2,1,2020,5,30,0,0.005357,0.005094,0.005406,0.005059,417081261.0
1578009600,2020-01-03 05:30:00,3,1,2020,5,30,0,0.005094,0.005327,0.005449,0.00501,601653460.0
1578096000,2020-01-04 05:30:00,4,1,2020,5,30,0,0.005332,0.00562,0.005674,0.005282,533415662.0
1578182400,2020-01-05 05:30:00,5,1,2020,5,30,0,0.005621,0.005465,0.005699,0.005422,531159516.0
1578268800,2020-01-06 05:30:00,6,1,2020,5,30,0,0.005467,0.00573,0.005742,0.005431,916784645.0
1578355200,2020-01-07 05:30:00,7,1,2020,5,30,0,0.005732,0.005578,0.005788,0.005454,795501022.0
1578441600,2020-01-08 05:30:00,8,1,2020,5,30,0,0.005572,0.005492,0.005619,0.0052,1074068492.0
1578528000,2020-01-09 05:30:00,9,1,2020,5,30,0,0.005494,0.005319,0.005494,0.005305,416043450.0
1578614400,2020-01-10 05:30:00,10,1,2020,5,30,0,0.005328,0.005454,0.00558,0.005294,716327414.0
1578700800,2020-01-11 05:30:00,11,1,2020,5,30,0,0.005451,0.005526,0.00555,0.00535,611880898.0
1578787200,2020-01-12 05:30:00,12,1,2020,5,30,0,0.005524,0.005523,0.005594,0.00542,543729250.0
1578873600,2020-01-13 05:30:00,13,1,2020,5,30,0,0.005526,0.005407,0.005529,0.005352,291523187.0
1578960000,2020-01-14 05:30:00,14,1,2020,5,30,0,0.005415,0.005994,0.006059,0.005406,1740877625.0
1579046400,2020-01-15 05:30:00,15,1,2020,5,30,0,0.005993,0.006003,0.006248,0.005734,1490447526.0
1579132800,2020-01-16 05:30:00,16,1,2020,5,30,0,0.006002,0.005885,0.006049,0.005709,769847102.0
1579219200,2020-01-17 05:30:00,17,1,2020,5,30,0,0.005883,0.006392,0.006579,0.005831,1483242988.0
1579305600,2020-01-18 05:30:00,18,1,2020,5,30,0,0.006393,0.006239,0.0064,0.006095,621111653.0
1579392000,2020-01-19 05:30:00,19,1,2020,5,30,0,0.006238,0.005862,0.006297,0.00577,969319923.0
1579478400,2020-01-20 05:30:00,20,1,2020,5,30,0,0.005863,0.005814,0.005972,0.00569,482101637.0
1579564800,2020-01-21 05:30:00,21,1,2020,5,30,0,0.005817,0.005964,0.006011,0.005743,513453392.0
1579651200,2020-01-22 05:30:00,22,1,2020,5,30,0,0.005964,0.005863,0.006,0.005801,269483333.0
1579737600,2020-01-23 05:30:00,23,1,2020,5,30,0,0.005866,0.005607,0.00587,0.005457,704214291.0
1579824000,2020-01-24 05:30:00,24,1,2020,5,30,0,0.005608,0.00558,0.005654,0.005481,432436775.0
1579910400,2020-01-25 05:30:00,25,1,2020,5,30,0,0.005581,0.005623,0.005662,0.005482,217913506.0
1579996800,2020-01-26 05:30:00,26,1,2020,5,30,0,0.005622,0.00573,0.005745,0.005536,305903749.0
1580083200,2020-01-27 05:30:00,27,1,2020,5,30,0,0.005733,0.005748,0.005888,0.005645,543955684.0
1580169600,2020-01-28 05:30:00,28,1,2020,5,30,0,0.005743,0.0058,0.00589,0.005739,649403456.0
1580256000,2020-01-29 05:30:00,29,1,2020,5,30,0,0.0058,0.005733,0.005883,0.005665,611207155.0
1580342400,2020-01-30 05:30:00,30,1,2020,5,30,0,0.005733,0.005687,0.005826,0.005642,786433803.0
1580428800,2020-01-31 05:30:00,31,1,2020,5,30,0,0.005687,0.005766,0.00583,0.005494,886241403.0
1580515200,2020-02-01 05:30:00,1,2,2020,5,30,0,0.005768,0.005997,0.006167,0.005767,1333124191.0
1580601600,2020-02-02 05:30:00,2,2,2020,5,30,0,0.005996,0.006229,0.006464,0.005835,1140866751.0
1580688000,2020-02-03 05:30:00,3,2,2020,5,30,0,0.006232,0.006304,0.006398,0.006073,743425932.0
